img_url,JoystickX
images/08-11-2020-17:17:17/1597180637.742538.jpg,0.09991455078125
images/08-11-2020-17:17:17/1597180637.7453928.jpg,0.629486083984375
images/08-11-2020-17:17:17/1597180637.74828.jpg,0.698577880859375
images/08-11-2020-17:17:17/1597180637.751162.jpg,0.8013916015625
images/08-11-2020-17:17:17/1597180637.754053.jpg,0.03765869140625
images/08-11-2020-17:17:17/1597180637.7569358.jpg,0.011749267578125
images/08-11-2020-17:17:17/1597180637.759852.jpg,-0.017791748046875
images/08-11-2020-17:17:17/1597180637.762736.jpg,-0.02630615234375
images/08-11-2020-17:17:17/1597180637.765558.jpg,-0.02630615234375
images/08-11-2020-17:17:17/1597180637.768399.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.771273.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.774155.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.77699.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.779823.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.7827132.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.7856052.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.7884731.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.791381.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.7943091.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.7972212.jpg,-0.028778076171875
images/08-11-2020-17:17:17/1597180637.8000798.jpg,-0.046539306640625
images/08-11-2020-17:17:17/1597180637.803046.jpg,-0.095977783203125
images/08-11-2020-17:17:17/1597180637.806049.jpg,-0.38421630859375
images/08-11-2020-17:17:17/1597180637.808851.jpg,-0.442352294921875
images/08-11-2020-17:17:17/1597180637.8116312.jpg,-0.455352783203125
images/08-11-2020-17:17:17/1597180637.814424.jpg,-0.165252685546875
images/08-11-2020-17:17:17/1597180637.817464.jpg,-0.06573486328125
images/08-11-2020-17:17:17/1597180637.8202748.jpg,-0.0302734375
images/08-11-2020-17:17:17/1597180637.823029.jpg,0.009033203125
images/08-11-2020-17:17:17/1597180637.825809.jpg,0.021820068359375
images/08-11-2020-17:17:17/1597180637.828616.jpg,0.02679443359375
images/08-11-2020-17:17:17/1597180637.831362.jpg,0.029693603515625
images/08-11-2020-17:17:17/1597180637.83411.jpg,0.006134033203125
images/08-11-2020-17:17:17/1597180637.836855.jpg,-0.0029296875
images/08-11-2020-17:17:17/1597180637.839604.jpg,-0.011260986328125
images/08-11-2020-17:17:17/1597180637.842368.jpg,-0.01983642578125
images/08-11-2020-17:17:17/1597180637.845126.jpg,-0.021881103515625
images/08-11-2020-17:17:17/1597180637.847925.jpg,-0.027313232421875
images/08-11-2020-17:17:17/1597180637.8508449.jpg,-0.027313232421875
images/08-11-2020-17:17:17/1597180637.853688.jpg,-0.027313232421875
images/08-11-2020-17:17:17/1597180637.856537.jpg,-0.027313232421875
images/08-11-2020-17:17:17/1597180637.85938.jpg,-0.027313232421875
images/08-11-2020-17:17:17/1597180637.862714.jpg,-0.027313232421875
images/08-11-2020-17:17:17/1597180637.8655171.jpg,-0.027313232421875
images/08-11-2020-17:17:17/1597180637.8684711.jpg,-0.027313232421875
images/08-11-2020-17:17:17/1597180637.871259.jpg,-0.029327392578125
images/08-11-2020-17:17:17/1597180637.874125.jpg,-0.031494140625
images/08-11-2020-17:17:17/1597180637.8770628.jpg,-0.031494140625
images/08-11-2020-17:17:17/1597180637.87988.jpg,-0.033721923828125
images/08-11-2020-17:17:17/1597180637.8826501.jpg,-0.038665771484375
images/08-11-2020-17:17:17/1597180637.88557.jpg,-0.04168701171875
images/08-11-2020-17:17:17/1597180637.888354.jpg,-0.04791259765625
images/08-11-2020-17:17:17/1597180637.8912861.jpg,-0.050018310546875
images/08-11-2020-17:17:17/1597180637.894117.jpg,-0.0526123046875
images/08-11-2020-17:17:17/1597180637.89697.jpg,-0.0526123046875
images/08-11-2020-17:17:17/1597180637.899818.jpg,-0.0526123046875
images/08-11-2020-17:17:17/1597180637.9026182.jpg,-0.0526123046875
images/08-11-2020-17:17:17/1597180637.90542.jpg,-0.0604248046875
images/08-11-2020-17:17:17/1597180637.908524.jpg,-0.37066650390625
images/08-11-2020-17:17:17/1597180637.911968.jpg,-0.42755126953125
images/08-11-2020-17:17:17/1597180637.915411.jpg,-0.52996826171875
images/08-11-2020-17:17:17/1597180637.91915.jpg,-0.577667236328125
images/08-11-2020-17:17:17/1597180637.922837.jpg,-0.577667236328125
images/08-11-2020-17:17:17/1597180637.926166.jpg,-0.561981201171875
images/08-11-2020-17:17:17/1597180637.9291651.jpg,-0.04254150390625
images/08-11-2020-17:17:17/1597180637.931995.jpg,-0.044525146484375
images/08-11-2020-17:17:17/1597180637.934857.jpg,-0.04803466796875
images/08-11-2020-17:17:17/1597180637.937721.jpg,-0.057037353515625
images/08-11-2020-17:17:17/1597180637.940692.jpg,-0.063812255859375
images/08-11-2020-17:17:17/1597180637.943606.jpg,-0.129119873046875
images/08-11-2020-17:17:17/1597180637.946409.jpg,-0.421295166015625
images/08-11-2020-17:17:17/1597180637.9491599.jpg,-0.4683837890625
images/08-11-2020-17:17:17/1597180637.951974.jpg,-0.52392578125
images/08-11-2020-17:17:17/1597180637.954815.jpg,-0.5367431640625
images/08-11-2020-17:17:17/1597180637.957887.jpg,-0.4970703125
images/08-11-2020-17:17:17/1597180637.961131.jpg,-0.214508056640625
images/08-11-2020-17:17:17/1597180637.964353.jpg,-0.192108154296875
images/08-11-2020-17:17:17/1597180637.967822.jpg,-0.18890380859375
images/08-11-2020-17:17:17/1597180637.971474.jpg,-0.139892578125
images/08-11-2020-17:17:17/1597180637.974787.jpg,-0.078277587890625
images/08-11-2020-17:17:17/1597180637.977748.jpg,-0.0419921875
images/08-11-2020-17:17:17/1597180637.980672.jpg,0.012054443359375
images/08-11-2020-17:17:17/1597180637.9834921.jpg,0.034576416015625
images/08-11-2020-17:17:17/1597180637.98645.jpg,0.0380859375
images/08-11-2020-17:17:17/1597180637.989284.jpg,0.045745849609375
images/08-11-2020-17:17:17/1597180637.992116.jpg,0.04864501953125
images/08-11-2020-17:17:17/1597180637.994922.jpg,0.04864501953125
images/08-11-2020-17:17:17/1597180637.9977129.jpg,0.051788330078125
images/08-11-2020-17:17:17/1597180638.0005279.jpg,0.0548095703125
images/08-11-2020-17:17:17/1597180638.003354.jpg,0.073272705078125
images/08-11-2020-17:17:17/1597180638.006188.jpg,0.1270751953125
images/08-11-2020-17:17:17/1597180638.009025.jpg,0.492706298828125
images/08-11-2020-17:17:17/1597180638.0121632.jpg,0.597076416015625
images/08-11-2020-17:17:17/1597180638.015161.jpg,0.601287841796875
images/08-11-2020-17:17:17/1597180638.0179882.jpg,0.2078857421875
images/08-11-2020-17:17:17/1597180638.020797.jpg,0.14892578125
images/08-11-2020-17:17:17/1597180638.023629.jpg,0.0865478515625
images/08-11-2020-17:17:17/1597180638.026517.jpg,0.06060791015625
images/08-11-2020-17:17:17/1597180638.029386.jpg,0.051849365234375
images/08-11-2020-17:17:17/1597180638.032216.jpg,0.04864501953125
images/08-11-2020-17:17:17/1597180638.0350652.jpg,0.046356201171875
images/08-11-2020-17:17:17/1597180638.037892.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.0408251.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.0437078.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.046598.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.0494878.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.05233.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.055177.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.058134.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.0612779.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.064307.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.067169.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.070068.jpg,0.043975830078125
images/08-11-2020-17:17:17/1597180638.0729449.jpg,0.0550537109375
images/08-11-2020-17:17:17/1597180638.075868.jpg,0.06976318359375
images/08-11-2020-17:17:17/1597180638.0787892.jpg,0.368072509765625
images/08-11-2020-17:17:17/1597180638.08162.jpg,0.441253662109375
images/08-11-2020-17:17:17/1597180638.084428.jpg,0.46844482421875
images/08-11-2020-17:17:17/1597180638.087266.jpg,0.498016357421875
images/08-11-2020-17:17:17/1597180638.0900638.jpg,0.505462646484375
images/08-11-2020-17:17:17/1597180638.092982.jpg,0.460174560546875
images/08-11-2020-17:17:17/1597180638.095946.jpg,0.158843994140625
images/08-11-2020-17:17:17/1597180638.098763.jpg,0.09368896484375
images/08-11-2020-17:17:17/1597180638.101556.jpg,0.07696533203125
images/08-11-2020-17:17:17/1597180638.1044538.jpg,0.0592041015625
images/08-11-2020-17:17:17/1597180638.107342.jpg,0.0533447265625
images/08-11-2020-17:17:17/1597180638.110236.jpg,0.051177978515625
images/08-11-2020-17:17:17/1597180638.113742.jpg,0.048828125
images/08-11-2020-17:17:17/1597180638.1169028.jpg,0.048828125
images/08-11-2020-17:17:17/1597180638.120169.jpg,0.048828125
images/08-11-2020-17:17:17/1597180638.123119.jpg,0.048828125
images/08-11-2020-17:17:17/1597180638.126039.jpg,0.048828125
images/08-11-2020-17:17:17/1597180638.12889.jpg,0.048828125
images/08-11-2020-17:17:17/1597180638.131789.jpg,0.048828125
images/08-11-2020-17:17:17/1597180638.13463.jpg,0.048828125
images/08-11-2020-17:17:17/1597180638.137512.jpg,0.048828125
images/08-11-2020-17:17:17/1597180638.140352.jpg,0.03814697265625
images/08-11-2020-17:17:17/1597180638.143297.jpg,0.0020751953125
images/08-11-2020-17:17:17/1597180638.1462138.jpg,-0.012237548828125
images/08-11-2020-17:17:17/1597180638.149065.jpg,-0.034576416015625
images/08-11-2020-17:17:17/1597180638.151886.jpg,-0.07611083984375
images/08-11-2020-17:17:17/1597180638.1547709.jpg,-0.350738525390625
images/08-11-2020-17:17:17/1597180638.157741.jpg,-0.430938720703125
images/08-11-2020-17:17:17/1597180638.161082.jpg,-0.494476318359375
images/08-11-2020-17:17:17/1597180638.1652322.jpg,-0.511138916015625
images/08-11-2020-17:17:17/1597180638.1684759.jpg,-0.528961181640625
images/08-11-2020-17:17:17/1597180638.17138.jpg,-0.51812744140625
images/08-11-2020-17:17:17/1597180638.174253.jpg,-0.169097900390625
images/08-11-2020-17:17:17/1597180638.177409.jpg,-0.1268310546875
images/08-11-2020-17:17:17/1597180638.180256.jpg,-0.07037353515625
images/08-11-2020-17:17:17/1597180638.1832268.jpg,-0.050872802734375
images/08-11-2020-17:17:17/1597180638.1861272.jpg,-0.026123046875
images/08-11-2020-17:17:17/1597180638.189012.jpg,-0.017669677734375
images/08-11-2020-17:17:17/1597180638.191874.jpg,-0.011383056640625
images/08-11-2020-17:17:17/1597180638.194711.jpg,-0.011383056640625
images/08-11-2020-17:17:17/1597180638.197559.jpg,0.000946044921875
images/08-11-2020-17:17:17/1597180638.200566.jpg,0.022918701171875
images/08-11-2020-17:17:17/1597180638.203451.jpg,0.03656005859375
images/08-11-2020-17:17:17/1597180638.206312.jpg,0.11041259765625
images/08-11-2020-17:17:17/1597180638.209242.jpg,0.58642578125
images/08-11-2020-17:17:17/1597180638.213129.jpg,0.596221923828125
images/08-11-2020-17:17:17/1597180638.216.jpg,0.58013916015625
images/08-11-2020-17:17:17/1597180638.218915.jpg,0.100799560546875
images/08-11-2020-17:17:17/1597180638.221802.jpg,0.100799560546875
images/08-11-2020-17:17:17/1597180638.2248168.jpg,0.04803466796875
images/08-11-2020-17:17:17/1597180638.2277482.jpg,-0.00177001953125
images/08-11-2020-17:17:17/1597180638.230581.jpg,-0.005096435546875
images/08-11-2020-17:17:17/1597180638.233388.jpg,0.02081298828125
images/08-11-2020-17:17:17/1597180638.236269.jpg,0.04791259765625
images/08-11-2020-17:17:17/1597180638.239088.jpg,0.061126708984375
images/08-11-2020-17:17:17/1597180638.2420092.jpg,0.097747802734375
images/08-11-2020-17:17:17/1597180638.244844.jpg,0.12646484375
images/08-11-2020-17:17:17/1597180638.247682.jpg,0.13824462890625
images/08-11-2020-17:17:17/1597180638.250535.jpg,0.142913818359375
images/08-11-2020-17:17:17/1597180638.2534.jpg,0.146453857421875
images/08-11-2020-17:17:17/1597180638.2562099.jpg,0.13446044921875
images/08-11-2020-17:17:17/1597180638.2590878.jpg,0.11187744140625
images/08-11-2020-17:17:17/1597180638.262409.jpg,0.0830078125
images/08-11-2020-17:17:17/1597180638.265223.jpg,0.0706787109375
images/08-11-2020-17:17:17/1597180638.2680588.jpg,0.067230224609375
images/08-11-2020-17:17:17/1597180638.270905.jpg,0.06524658203125
images/08-11-2020-17:17:17/1597180638.2738209.jpg,0.062835693359375
images/08-11-2020-17:17:17/1597180638.276683.jpg,0.06085205078125
images/08-11-2020-17:17:17/1597180638.2795.jpg,0.06085205078125
images/08-11-2020-17:17:17/1597180638.282306.jpg,0.0587158203125
images/08-11-2020-17:17:17/1597180638.285202.jpg,0.0587158203125
images/08-11-2020-17:17:17/1597180638.2881138.jpg,0.0587158203125
images/08-11-2020-17:17:17/1597180638.291035.jpg,0.0587158203125
images/08-11-2020-17:17:17/1597180638.293972.jpg,0.0587158203125
images/08-11-2020-17:17:17/1597180638.296802.jpg,0.0587158203125
images/08-11-2020-17:17:17/1597180638.299613.jpg,0.067657470703125
images/08-11-2020-17:17:17/1597180638.302426.jpg,0.08184814453125
images/08-11-2020-17:17:17/1597180638.3053381.jpg,0.153106689453125
images/08-11-2020-17:17:17/1597180638.308241.jpg,0.437652587890625
images/08-11-2020-17:17:17/1597180638.3115149.jpg,0.652496337890625
images/08-11-2020-17:17:17/1597180638.314411.jpg,0.681365966796875
images/08-11-2020-17:17:17/1597180638.3172889.jpg,0.64520263671875
images/08-11-2020-17:17:17/1597180638.320137.jpg,0.403839111328125
images/08-11-2020-17:17:17/1597180638.322977.jpg,0.124725341796875
images/08-11-2020-17:17:17/1597180638.325928.jpg,0.079315185546875
images/08-11-2020-17:17:17/1597180638.3288388.jpg,0.06427001953125
images/08-11-2020-17:17:17/1597180638.33167.jpg,0.04864501953125
images/08-11-2020-17:17:17/1597180638.3344882.jpg,0.04193115234375
images/08-11-2020-17:17:17/1597180638.3373451.jpg,0.04193115234375
images/08-11-2020-17:17:17/1597180638.340204.jpg,0.039764404296875
images/08-11-2020-17:17:17/1597180638.343115.jpg,0.053466796875
images/08-11-2020-17:17:17/1597180638.345983.jpg,0.05889892578125
images/08-11-2020-17:17:17/1597180638.348906.jpg,0.0753173828125
images/08-11-2020-17:17:17/1597180638.351746.jpg,0.10443115234375
images/08-11-2020-17:17:17/1597180638.354644.jpg,0.130157470703125
images/08-11-2020-17:17:17/1597180638.357482.jpg,0.137176513671875
images/08-11-2020-17:17:17/1597180638.360519.jpg,0.141632080078125
images/08-11-2020-17:17:17/1597180638.363808.jpg,0.1455078125
images/08-11-2020-17:17:17/1597180638.3666759.jpg,0.1455078125
images/08-11-2020-17:17:17/1597180638.369526.jpg,0.1455078125
images/08-11-2020-17:17:17/1597180638.372405.jpg,0.1455078125
images/08-11-2020-17:17:17/1597180638.3753128.jpg,0.1455078125
images/08-11-2020-17:17:17/1597180638.378191.jpg,0.1455078125
images/08-11-2020-17:17:17/1597180638.381046.jpg,0.177154541015625
images/08-11-2020-17:17:17/1597180638.383893.jpg,0.246063232421875
images/08-11-2020-17:17:17/1597180638.386803.jpg,0.480224609375
images/08-11-2020-17:17:17/1597180638.389653.jpg,0.505462646484375
images/08-11-2020-17:17:17/1597180638.392598.jpg,0.5089111328125
images/08-11-2020-17:17:17/1597180638.3955462.jpg,0.248260498046875
images/08-11-2020-17:17:17/1597180638.398425.jpg,0.1573486328125
images/08-11-2020-17:17:17/1597180638.4012852.jpg,0.124603271484375
images/08-11-2020-17:17:17/1597180638.404144.jpg,0.088623046875
images/08-11-2020-17:17:17/1597180638.407.jpg,0.074249267578125
images/08-11-2020-17:17:17/1597180638.409955.jpg,0.074249267578125
images/08-11-2020-17:17:17/1597180638.413402.jpg,0.080169677734375
images/08-11-2020-17:17:17/1597180638.41627.jpg,0.119537353515625
images/08-11-2020-17:17:17/1597180638.419112.jpg,0.15606689453125
images/08-11-2020-17:17:17/1597180638.422061.jpg,0.43377685546875
images/08-11-2020-17:17:17/1597180638.42493.jpg,0.538848876953125
images/08-11-2020-17:17:17/1597180638.42784.jpg,0.606781005859375
images/08-11-2020-17:17:17/1597180638.430677.jpg,0.68328857421875
images/08-11-2020-17:17:17/1597180638.4335449.jpg,0.698638916015625
images/08-11-2020-17:17:17/1597180638.436408.jpg,0.657196044921875
images/08-11-2020-17:17:17/1597180638.439243.jpg,0.324371337890625
images/08-11-2020-17:17:17/1597180638.442209.jpg,0.185943603515625
images/08-11-2020-17:17:17/1597180638.445158.jpg,0.1400146484375
images/08-11-2020-17:17:17/1597180638.4480388.jpg,0.090057373046875
images/08-11-2020-17:17:17/1597180638.450898.jpg,0.0694580078125
images/08-11-2020-17:17:17/1597180638.4537542.jpg,0.064208984375
images/08-11-2020-17:17:17/1597180638.4568372.jpg,0.058563232421875
images/08-11-2020-17:17:17/1597180638.459712.jpg,0.056427001953125
images/08-11-2020-17:17:17/1597180638.4630232.jpg,0.056427001953125
images/08-11-2020-17:17:17/1597180638.465877.jpg,0.056427001953125
images/08-11-2020-17:17:17/1597180638.468784.jpg,0.056427001953125
images/08-11-2020-17:17:17/1597180638.471658.jpg,0.056427001953125
images/08-11-2020-17:17:17/1597180638.474519.jpg,0.0599365234375
images/08-11-2020-17:17:17/1597180638.4774542.jpg,0.062835693359375
images/08-11-2020-17:17:17/1597180638.480335.jpg,0.069061279296875
images/08-11-2020-17:17:17/1597180638.483171.jpg,0.069061279296875
images/08-11-2020-17:17:17/1597180638.486022.jpg,0.069061279296875
images/08-11-2020-17:17:17/1597180638.488893.jpg,0.069061279296875
images/08-11-2020-17:17:17/1597180638.491869.jpg,0.069061279296875
images/08-11-2020-17:17:17/1597180638.494736.jpg,0.069061279296875
images/08-11-2020-17:17:17/1597180638.497609.jpg,0.069061279296875
images/08-11-2020-17:17:17/1597180638.500491.jpg,0.069061279296875
images/08-11-2020-17:17:17/1597180638.5033548.jpg,0.069061279296875
images/08-11-2020-17:17:17/1597180638.506217.jpg,0.088623046875
images/08-11-2020-17:17:17/1597180638.5092008.jpg,0.390594482421875
images/08-11-2020-17:17:17/1597180638.512508.jpg,0.669525146484375
images/08-11-2020-17:17:17/1597180638.515418.jpg,0.68304443359375
images/08-11-2020-17:17:17/1597180638.518284.jpg,0.69512939453125
images/08-11-2020-17:17:17/1597180638.521129.jpg,0.691070556640625
images/08-11-2020-17:17:17/1597180638.523959.jpg,0.635101318359375
images/08-11-2020-17:17:17/1597180638.526913.jpg,0.357574462890625
images/08-11-2020-17:17:17/1597180638.52982.jpg,0.234619140625
images/08-11-2020-17:17:17/1597180638.532657.jpg,0.192962646484375
images/08-11-2020-17:17:17/1597180638.535481.jpg,0.13427734375
images/08-11-2020-17:17:17/1597180638.5383291.jpg,0.103759765625
images/08-11-2020-17:17:17/1597180638.54126.jpg,0.095184326171875
images/08-11-2020-17:17:17/1597180638.544141.jpg,0.0833740234375
images/08-11-2020-17:17:17/1597180638.546988.jpg,0.07733154296875
images/08-11-2020-17:17:17/1597180638.549881.jpg,0.0753173828125
images/08-11-2020-17:17:17/1597180638.552723.jpg,0.072967529296875
images/08-11-2020-17:17:17/1597180638.555563.jpg,0.072967529296875
images/08-11-2020-17:17:17/1597180638.558424.jpg,0.072967529296875
